,Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
9252,60.000,41.960616,-87.777189,9,9,0
9253,60.000,41.960616,-87.777189,9,3,0
9254,33.000,41.704336,-87.703736,8,3,0
9255,33.000,41.704336,-87.703736,8,3,0
9256,17.000,41.911824,-87.726737,9,3,0
9257,17.000,41.911824,-87.726737,9,1,0
9258,22.000,41.801179,-87.679447,8,13,0
9259,22.000,41.801179,-87.679447,8,21,0
9260,35.000,41.800737,-87.71188,8,3,0
9261,52.000,41.778297,-87.752411,9,4,0
9262,52.000,41.778297,-87.752411,9,3,0
9263,67.000,41.77166,-87.703047,8,17,0
9264,67.000,41.77166,-87.703047,8,7,0
9265,22.000,41.768388,-87.678649,8,3,0
9266,22.000,41.768388,-87.678649,8,1,0
9267,10.000,41.773215,-87.60088,8,1,0
9268,10.000,41.773215,-87.60088,8,1,0
9269,39.000,41.822536,-87.666343,9,4,0
9270,39.000,41.822536,-87.666343,9,1,0
9271,64.000,41.778748,-87.586427,8,2,0
9272,71.000,41.766202,-87.562889,9,2,0
9273,50.000,41.803423,-87.642984,8,10,0
9274,50.000,41.803423,-87.642984,8,4,0
9275,79.000,41.754292,-87.590773,9,6,0
9276,79.000,41.754292,-87.590773,9,1,0
9277,52.000,41.798697,-87.736812,8,8,0
9278,52.000,41.798697,-87.736812,8,2,0
9279,52.000,41.798697,-87.736812,8,2,0
9280,63.000,41.776156,-87.778927,9,3,0
9281,63.000,41.776156,-87.778927,9,2,0
9282,63.000,41.776156,-87.778927,9,1,0
9283,37.000,41.82561,-87.726549,9,5,0
9284,37.000,41.82561,-87.726549,9,1,0
9285,12.000,41.673408,-87.599862,5,37,0
9286,12.000,41.673408,-87.599862,5,7,0
9287,10.000,41.726465,-87.585413,5,1,0
9288,13.000,41.740641,-87.546587,5,24,0
9289,13.000,41.740641,-87.546587,5,6,0
9290,13.000,41.740641,-87.546587,5,4,0
9291,37.000,41.680946,-87.535198,8,9,0
9292,37.000,41.680946,-87.535198,8,4,0
9293,24.000,41.704572,-87.565666,8,9,0
9294,24.000,41.704572,-87.565666,8,7,0
9295,24.000,41.704572,-87.565666,8,11,0
9296,89.000,41.733643,-87.55551,8,6,0
9297,10.000,41.750498,-87.605294,5,2,0
9298,10.000,41.750498,-87.605294,5,7,0
9299,58.000,41.984809,-87.728492,8,21,0
9300,58.000,41.984809,-87.728492,8,2,0
9301,40.000,41.659112,-87.538693,8,48,0
9302,40.000,41.659112,-87.538693,8,5,1
9303,40.000,41.659112,-87.538693,8,31,0
9304,40.000,41.659112,-87.538693,8,2,0
9305,91.000,41.992478,-87.862995,8,5,0
9306,91.000,41.992478,-87.862995,8,3,0
9307,10.000,41.974689,-87.890615,9,50,1
9308,10.000,41.974689,-87.890615,9,50,1
9309,10.000,41.974689,-87.890615,9,6,0
9310,10.000,41.974689,-87.890615,9,50,0
9311,10.000,41.974689,-87.890615,9,50,0
9312,10.000,41.974689,-87.890615,9,50,0
9313,10.000,41.974689,-87.890615,9,50,0
9314,10.000,41.974689,-87.890615,9,50,0
9315,10.000,41.974689,-87.890615,9,50,1
9316,10.000,41.974689,-87.890615,9,18,0
9317,10.000,41.974689,-87.890615,9,11,0
9318,10.000,41.974689,-87.890615,9,50,1
9319,10.000,41.974689,-87.890615,9,50,1
9320,10.000,41.974689,-87.890615,9,19,0
9321,10.000,41.974689,-87.890615,9,27,0
9322,10.000,41.974689,-87.890615,9,49,0
9323,10.000,41.974689,-87.890615,9,50,1
9324,10.000,41.974689,-87.890615,9,50,0
9325,10.000,41.974689,-87.890615,9,38,1
9326,10.000,41.974689,-87.890615,9,48,1
9327,10.000,41.974689,-87.890615,9,50,0
9328,10.000,41.974689,-87.890615,9,15,0
9329,10.000,41.974689,-87.890615,9,50,1
9330,10.000,41.974689,-87.890615,9,50,0
9331,10.000,41.974689,-87.890615,9,3,0
9332,10.000,41.957799,-87.930995,5,44,0
9333,48.000,41.925198,-87.746381,8,1,0
9334,48.000,41.925198,-87.746381,8,1,0
9335,51.000,41.973845,-87.805059,9,2,0
9336,51.000,41.973845,-87.805059,9,1,0
9337,82.000,41.743402,-87.731435,8,20,1
9338,82.000,41.743402,-87.731435,8,7,1
9339,82.000,41.743402,-87.731435,8,1,0
9340,65.000,41.728495,-87.600963,5,21,1
9341,65.000,41.728495,-87.600963,5,7,0
9342,65.000,41.728495,-87.600963,5,4,0
9343,17.000,41.947227,-87.671457,9,12,0
9344,17.000,41.947227,-87.671457,9,5,0
9345,17.000,41.947227,-87.671457,9,12,1
9346,90.000,41.793818,-87.654234,5,7,0
9347,90.000,41.793818,-87.654234,5,2,0
9348,90.000,41.793818,-87.654234,5,3,0
9349,13.000,41.904194,-87.756155,9,7,0
9350,13.000,41.904194,-87.756155,9,3,0
9351,39.000,41.951866,-87.725057,8,38,0
9352,39.000,41.951866,-87.725057,8,2,0
9353,39.000,41.951866,-87.725057,8,3,0
9354,39.000,41.951866,-87.725057,8,1,0
9355,51.000,41.763733,-87.742302,8,3,0
9356,51.000,41.763733,-87.742302,8,1,0
9357,58.000,41.98728,-87.666066,8,24,0
9358,58.000,41.98728,-87.666066,8,3,0
9359,58.000,41.98728,-87.666066,8,17,1
9360,17.000,41.912563,-87.668055,9,19,0
9361,17.000,41.912563,-87.668055,9,1,0
9362,71.000,42.009876,-87.807277,9,13,0
9363,71.000,42.009876,-87.807277,9,2,0
9364,71.000,42.009876,-87.807277,9,4,0
9365,42.000,41.776428,-87.627096,8,11,0
9366,42.000,41.776428,-87.627096,8,7,0
9367,42.000,41.776428,-87.627096,8,1,0
9368,62.000,41.994679,-87.770899,8,50,0
9369,62.000,41.994679,-87.770899,8,4,0
9370,62.000,41.994679,-87.770899,8,16,0
9371,62.000,41.994679,-87.770899,8,31,0
9372,41.000,41.95469,-87.800991,9,27,1
9373,41.000,41.95469,-87.800991,9,50,0
9374,41.000,41.95469,-87.800991,9,50,1
9375,41.000,41.95469,-87.800991,9,13,0
9376,41.000,41.95469,-87.800991,9,43,1
9377,41.000,41.95469,-87.800991,9,13,1
9378,25.000,41.891118,-87.654491,8,1,0
9379,25.000,41.891118,-87.654491,8,1,0
9380,11.000,41.867108,-87.654224,8,19,0
9381,11.000,41.867108,-87.654224,8,25,0
9382,11.000,41.867108,-87.654224,8,3,0
9383,11.000,41.896282,-87.655232,8,1,0
9384,11.000,41.896282,-87.655232,8,2,0
9385,22.000,41.921965,-87.632085,8,4,0
9386,17.000,41.720848,-87.666014,9,41,0
9387,17.000,41.720848,-87.666014,9,18,0
9388,17.000,41.720848,-87.666014,9,5,0
9389,89.000,41.732984,-87.649642,8,43,0
9390,89.000,41.732984,-87.649642,8,9,0
9391,89.000,41.732984,-87.649642,8,1,0
9392,36.000,41.944869,-87.832763,8,17,1
9393,58.000,41.986921,-87.689778,9,18,0
9394,58.000,41.986921,-87.689778,9,37,0
9395,50.000,41.801498,-87.763416,9,3,0
9396,50.000,41.801498,-87.763416,9,1,0
9397,14.000,41.906638,-87.701431,9,24,0
9398,14.000,41.906638,-87.701431,9,1,0
9399,10.000,41.723195,-87.64997,5,4,0
9400,10.000,41.723195,-87.64997,5,4,1
9401,11.000,41.868077,-87.666901,9,21,0
9402,11.000,41.868077,-87.666901,9,3,0
9403,11.000,41.868077,-87.666901,9,4,0
9404,42.000,41.662014,-87.724608,8,46,0
9405,42.000,41.662014,-87.724608,8,14,0
9406,42.000,41.662014,-87.724608,8,1,0
9407,43.000,41.878114,-87.629798,3,3,0
9408,28.000,41.932094,-87.700117,8,5,0
9409,70.000,41.916265,-87.800515,8,37,1
9410,70.000,41.916265,-87.800515,8,3,0
9411,70.000,41.916265,-87.800515,8,42,0
9412,25.000,41.846075,-87.716277,9,3,0
9413,35.000,41.682587,-87.707973,9,48,1
9414,35.000,41.682587,-87.707973,9,50,1
9415,35.000,41.682587,-87.707973,9,28,0
9416,35.000,41.682587,-87.707973,9,12,0
9417,35.000,41.682587,-87.707973,9,16,0
9418,45.000,41.963976,-87.69181,9,2,0
9419,45.000,41.963976,-87.69181,9,7,0
9420,46.000,41.964242,-87.757639,8,28,1
9421,70.000,42.008314,-87.777921,9,46,0
9422,70.000,42.008314,-87.777921,9,37,0
9423,70.000,42.008314,-87.777921,9,21,0
9424,70.000,42.008314,-87.777921,9,23,0
9425,70.000,42.008314,-87.777921,9,38,0
9426,61.000,41.991429,-87.747113,8,33,0
9427,61.000,41.991429,-87.747113,8,23,0
9428,30.000,41.857402,-87.694991,8,8,0
9429,30.000,41.857402,-87.694991,8,2,0
9430,11.000,41.868142,-87.696269,9,2,0
9431,11.000,41.868142,-87.696269,9,8,0
9432,61.000,41.923738,-87.785288,9,36,1
9433,61.000,41.923738,-87.785288,9,43,0
9434,61.000,41.923738,-87.785288,9,17,0
9435,61.000,41.923738,-87.785288,9,45,1
9436,12.000,42.010412,-87.66214,8,1,0
9437,10.000,41.89923,-87.716788,9,50,1
9438,10.000,41.89923,-87.716788,9,6,0
9439,10.000,41.89923,-87.716788,9,27,0
9440,60.000,41.960616,-87.777189,9,16,0
9441,33.000,41.704336,-87.703736,8,3,0
9442,33.000,41.704336,-87.703736,8,3,0
9443,17.000,41.911824,-87.726737,9,24,0
9444,17.000,41.911824,-87.726737,9,1,0
9445,22.000,41.801179,-87.679447,8,48,1
9446,22.000,41.801179,-87.679447,8,24,0
9447,22.000,41.801179,-87.679447,8,2,0
9448,35.000,41.800737,-87.71188,8,21,0
9449,35.000,41.800737,-87.71188,8,13,0
9450,52.000,41.778297,-87.752411,9,11,1
9451,52.000,41.778297,-87.752411,9,5,0
9452,52.000,41.778297,-87.752411,9,1,1
9453,67.000,41.77166,-87.703047,8,50,0
9454,67.000,41.77166,-87.703047,8,46,1
9455,67.000,41.77166,-87.703047,8,31,0
9456,67.000,41.77166,-87.703047,8,27,0
9457,22.000,41.768388,-87.678649,8,17,0
9458,22.000,41.768388,-87.678649,8,3,0
9459,22.000,41.768388,-87.678649,8,6,0
9460,10.000,41.773215,-87.60088,8,1,0
9461,10.000,41.773215,-87.60088,8,2,0
9462,39.000,41.822536,-87.666343,9,17,0
9463,39.000,41.822536,-87.666343,9,5,0
9464,39.000,41.822536,-87.666343,9,2,0
9465,64.000,41.778748,-87.586427,8,1,0
9466,71.000,41.766202,-87.562889,9,2,0
9467,71.000,41.766202,-87.562889,9,2,0
9468,77.000,41.754676,-87.612922,9,24,1
9469,77.000,41.754676,-87.612922,9,6,0
9470,77.000,41.754676,-87.612922,9,5,0
9471,50.000,41.803423,-87.642984,8,18,0
9472,50.000,41.803423,-87.642984,8,5,0
9473,50.000,41.803423,-87.642984,8,2,1
9474,79.000,41.754292,-87.590773,9,45,0
9475,79.000,41.754292,-87.590773,9,4,0
9476,52.000,41.798697,-87.736812,8,28,0
9477,52.000,41.798697,-87.736812,8,9,0
9478,52.000,41.798697,-87.736812,8,2,0
9479,63.000,41.776156,-87.778927,9,20,1
9480,63.000,41.776156,-87.778927,9,8,0
9481,37.000,41.82561,-87.726549,9,4,0
9482,37.000,41.82561,-87.726549,9,3,0
9483,12.000,41.673408,-87.599862,5,50,1
9484,12.000,41.673408,-87.599862,5,26,0
9485,12.000,41.673408,-87.599862,5,16,0
9486,12.000,41.673408,-87.599862,5,4,0
9487,10.000,41.726465,-87.585413,5,6,0
9488,10.000,41.726465,-87.585413,5,17,0
9489,13.000,41.740641,-87.546587,5,37,0
9490,13.000,41.740641,-87.546587,5,3,0
9491,13.000,41.740641,-87.546587,5,8,0
9492,37.000,41.680946,-87.535198,8,9,0
9493,37.000,41.680946,-87.535198,8,4,0
9494,24.000,41.704572,-87.565666,8,26,0
9495,24.000,41.704572,-87.565666,8,7,0
9496,24.000,41.704572,-87.565666,8,2,0
9497,89.000,41.733643,-87.55551,8,2,0
9498,89.000,41.733643,-87.55551,8,1,0
9499,10.000,41.750498,-87.605294,5,7,0
9500,10.000,41.750498,-87.605294,5,2,0
9501,58.000,41.984809,-87.728492,8,45,0
9502,58.000,41.984809,-87.728492,8,16,1
9503,40.000,41.659112,-87.538693,8,50,0
9504,40.000,41.659112,-87.538693,8,18,0
9505,40.000,41.659112,-87.538693,8,11,0
9506,40.000,41.659112,-87.538693,8,36,0
9507,91.000,41.992478,-87.862995,8,20,0
9508,91.000,41.992478,-87.862995,8,50,0
9509,91.000,41.992478,-87.862995,8,38,1
9510,10.000,41.974689,-87.890615,9,11,0
9511,10.000,41.974689,-87.890615,9,34,0
9512,10.000,41.974689,-87.890615,9,24,0
9513,10.000,41.974689,-87.890615,9,6,0
9514,10.000,41.974689,-87.890615,9,35,0
9515,10.000,41.974689,-87.890615,9,4,0
9516,10.000,41.974689,-87.890615,9,20,1
9517,10.000,41.974689,-87.890615,9,21,1
9518,10.000,41.974689,-87.890615,9,6,0
9519,10.000,41.974689,-87.890615,9,2,0
9520,10.000,41.957799,-87.930995,5,3,0
9521,48.000,41.925198,-87.746381,8,7,0
9522,48.000,41.925198,-87.746381,8,2,0
9523,51.000,41.973845,-87.805059,9,41,1
9524,82.000,41.743402,-87.731435,8,50,0
9525,82.000,41.743402,-87.731435,8,44,0
9526,82.000,41.743402,-87.731435,8,27,1
9527,65.000,41.728495,-87.600963,5,7,0
9528,65.000,41.728495,-87.600963,5,5,1
9529,65.000,41.728495,-87.600963,5,6,0
9530,17.000,41.947227,-87.671457,9,4,0
9531,17.000,41.947227,-87.671457,9,1,0
9532,90.000,41.793818,-87.654234,5,30,1
9533,90.000,41.793818,-87.654234,5,10,0
9534,90.000,41.793818,-87.654234,5,5,1
9535,13.000,41.904194,-87.756155,9,21,1
9536,13.000,41.904194,-87.756155,9,2,1
9537,13.000,41.904194,-87.756155,9,8,1
9538,39.000,41.951866,-87.725057,8,1,0
9539,39.000,41.951866,-87.725057,8,24,0
9540,51.000,41.763733,-87.742302,8,7,0
9541,58.000,41.98728,-87.666066,8,42,0
9542,17.000,41.912563,-87.668055,9,8,0
9543,17.000,41.912563,-87.668055,9,6,0
9544,71.000,42.009876,-87.807277,9,50,1
9545,71.000,42.009876,-87.807277,9,45,0
9546,71.000,42.009876,-87.807277,9,50,0
9547,42.000,41.776428,-87.627096,8,13,0
9548,42.000,41.776428,-87.627096,8,9,0
9549,42.000,41.776428,-87.627096,8,12,0
9550,62.000,41.994679,-87.770899,8,32,0
9551,62.000,41.994679,-87.770899,8,11,0
9552,21.000,41.925652,-87.63359,8,47,0
9553,41.000,41.95469,-87.800991,9,6,0
9554,41.000,41.95469,-87.800991,9,1,0
9555,41.000,41.95469,-87.800991,9,4,0
9556,25.000,41.891118,-87.654491,8,10,0
9557,25.000,41.891118,-87.654491,8,1,0
9558,11.000,41.867108,-87.654224,8,14,0
9559,11.000,41.867108,-87.654224,8,39,0
9560,11.000,41.896282,-87.655232,8,2,0
9561,22.000,41.921965,-87.632085,8,8,0
9562,22.000,41.921965,-87.632085,8,3,0
9563,22.000,41.921965,-87.632085,8,2,0
9564,17.000,41.720848,-87.666014,9,8,1
9565,89.000,41.732984,-87.649642,8,33,0
9566,89.000,41.732984,-87.649642,8,4,0
9567,89.000,41.732984,-87.649642,8,7,0
9568,36.000,41.944869,-87.832763,8,2,0
9569,36.000,41.944869,-87.832763,8,13,0
9570,36.000,41.944869,-87.832763,8,8,0
9571,58.000,41.986921,-87.689778,9,18,0
9572,58.000,41.986921,-87.689778,9,50,0
9573,58.000,41.986921,-87.689778,9,24,1
9574,58.000,41.986921,-87.689778,9,47,1
9575,50.000,41.801498,-87.763416,9,4,0
9576,50.000,41.801498,-87.763416,9,3,0
9577,14.000,41.906638,-87.701431,9,18,0
9578,14.000,41.906638,-87.701431,9,1,0
9579,14.000,41.906638,-87.701431,9,32,0
9580,10.000,41.723195,-87.64997,5,2,0
9581,10.000,41.723195,-87.64997,5,3,0
9582,10.000,41.723195,-87.64997,5,4,0
9583,11.000,41.868077,-87.666901,9,9,0
9584,42.000,41.662014,-87.724608,8,12,0
9585,42.000,41.662014,-87.724608,8,3,0
9586,42.000,41.662014,-87.724608,8,3,0
9587,43.000,41.878114,-87.629798,3,1,0
9588,43.000,41.878114,-87.629798,3,2,0
9589,28.000,41.932094,-87.700117,8,7,0
9590,70.000,41.916265,-87.800515,8,11,0
9591,70.000,41.916265,-87.800515,8,9,1
9592,25.000,41.846075,-87.716277,9,2,0
9593,25.000,41.846075,-87.716277,9,2,0
9594,35.000,41.682587,-87.707973,9,19,0
9595,35.000,41.682587,-87.707973,9,21,0
9596,45.000,41.963976,-87.69181,9,7,0
9597,46.000,41.964242,-87.757639,8,5,0
9598,46.000,41.964242,-87.757639,8,3,0
9599,46.000,41.964242,-87.757639,8,1,0
9600,70.000,42.008314,-87.777921,9,43,0
9601,70.000,42.008314,-87.777921,9,9,0
9602,70.000,42.008314,-87.777921,9,7,0
9603,61.000,41.991429,-87.747113,8,10,0
9604,61.000,41.991429,-87.747113,8,4,0
9605,61.000,41.991429,-87.747113,8,5,0
9606,30.000,41.857402,-87.694991,8,7,0
9607,30.000,41.857402,-87.694991,8,12,0
9608,11.000,41.868142,-87.696269,9,22,1
9609,11.000,41.868142,-87.696269,9,29,1
9610,61.000,41.923738,-87.785288,9,40,1
9611,12.000,42.010412,-87.66214,8,2,0
9612,12.000,42.010412,-87.66214,8,1,0
9613,10.000,41.89923,-87.716788,9,13,1
9614,10.000,41.89923,-87.716788,9,41,1
9615,10.000,41.89923,-87.716788,9,22,0
9616,10.000,41.89923,-87.716788,9,40,0
9617,10.000,41.89923,-87.716788,9,50,0
9618,60.000,41.960616,-87.777189,9,3,0
9619,60.000,41.960616,-87.777189,9,4,0
9620,33.000,41.704336,-87.703736,8,5,0
9621,17.000,41.911824,-87.726737,9,2,0
9622,22.000,41.801179,-87.679447,8,12,0
9623,22.000,41.801179,-87.679447,8,14,0
9624,22.000,41.801179,-87.679447,8,33,1
9625,35.000,41.800737,-87.71188,8,3,0
9626,35.000,41.800737,-87.71188,8,3,0
9627,52.000,41.778297,-87.752411,9,6,0
9628,52.000,41.778297,-87.752411,9,2,0
9629,67.000,41.77166,-87.703047,8,40,0
9630,67.000,41.77166,-87.703047,8,31,1
9631,22.000,41.768388,-87.678649,8,5,0
9632,22.000,41.768388,-87.678649,8,34,0
9633,10.000,41.773215,-87.60088,8,11,0
9634,39.000,41.822536,-87.666343,9,11,0
9635,39.000,41.822536,-87.666343,9,24,0
9636,64.000,41.778748,-87.586427,8,2,0
9637,71.000,41.766202,-87.562889,9,20,0
9638,77.000,41.754676,-87.612922,9,13,0
9639,77.000,41.754676,-87.612922,9,11,0
9640,77.000,41.754676,-87.612922,9,23,0
9641,50.000,41.803423,-87.642984,8,10,0
9642,79.000,41.754292,-87.590773,9,3,0
9643,52.000,41.798697,-87.736812,8,40,0
9644,52.000,41.798697,-87.736812,8,6,0
9645,52.000,41.798697,-87.736812,8,11,0
9646,37.000,41.82561,-87.726549,9,3,0
9647,12.000,41.673408,-87.599862,5,5,0
9648,10.000,41.726465,-87.585413,5,7,0
9649,13.000,41.740641,-87.546587,5,10,0
9650,13.000,41.740641,-87.546587,5,11,0
9651,13.000,41.740641,-87.546587,5,27,0
9652,24.000,41.704572,-87.565666,8,7,0
9653,24.000,41.704572,-87.565666,8,39,0
9654,89.000,41.733643,-87.55551,8,3,0
9655,10.000,41.750498,-87.605294,5,4,0
9656,58.000,41.984809,-87.728492,8,2,0
9657,58.000,41.984809,-87.728492,8,7,0
9658,40.000,41.659112,-87.538693,8,23,0
9659,91.000,41.992478,-87.862995,8,26,0
9660,91.000,41.992478,-87.862995,8,2,0
9661,91.000,41.992478,-87.862995,8,5,0
9662,10.000,41.974689,-87.890615,9,2,0
9663,10.000,41.974689,-87.890615,9,5,0
9664,10.000,41.974689,-87.890615,9,7,1
9665,10.000,41.974689,-87.890615,9,36,1
9666,10.000,41.974689,-87.890615,9,22,0
9667,10.000,41.974689,-87.890615,9,1,0
9668,10.000,41.974689,-87.890615,9,3,0
9669,10.000,41.974689,-87.890615,9,7,0
9670,10.000,41.974689,-87.890615,9,10,0
9671,10.000,41.974689,-87.890615,9,2,0
9672,10.000,41.974689,-87.890615,9,9,0
9673,10.000,41.974689,-87.890615,9,4,0
9674,10.000,41.974689,-87.890615,9,19,0
9675,10.000,41.974689,-87.890615,9,14,0
9676,10.000,41.974689,-87.890615,9,3,0
9677,10.000,41.974689,-87.890615,9,4,0
9678,10.000,41.974689,-87.890615,9,3,0
9679,48.000,41.925198,-87.746381,8,2,0
9680,51.000,41.973845,-87.805059,9,13,1
9681,51.000,41.973845,-87.805059,9,2,0
9682,51.000,41.973845,-87.805059,9,2,0
9683,82.000,41.743402,-87.731435,8,21,0
9684,65.000,41.728495,-87.600963,5,40,1
9685,65.000,41.728495,-87.600963,5,23,0
9686,65.000,41.728495,-87.600963,5,11,0
9687,17.000,41.947227,-87.671457,9,26,0
9688,17.000,41.947227,-87.671457,9,3,0
9689,17.000,41.947227,-87.671457,9,1,0
9690,90.000,41.793818,-87.654234,5,12,1
9691,13.000,41.904194,-87.756155,9,15,1
9692,39.000,41.951866,-87.725057,8,6,0
9693,39.000,41.951866,-87.725057,8,4,0
9694,39.000,41.951866,-87.725057,8,1,0
9695,51.000,41.763733,-87.742302,8,18,0
9696,58.000,41.98728,-87.666066,8,7,0
9697,58.000,41.98728,-87.666066,8,13,0
9698,17.000,41.912563,-87.668055,9,5,0
9699,17.000,41.912563,-87.668055,9,4,0
9700,71.000,42.009876,-87.807277,9,11,0
9701,71.000,42.009876,-87.807277,9,23,0
9702,42.000,41.776428,-87.627096,8,34,1
9703,42.000,41.776428,-87.627096,8,7,1
9704,42.000,41.776428,-87.627096,8,3,0
9705,62.000,41.994679,-87.770899,8,17,0
9706,62.000,41.994679,-87.770899,8,1,0
9707,62.000,41.994679,-87.770899,8,2,0
9708,21.000,41.925652,-87.63359,8,15,0
9709,21.000,41.925652,-87.63359,8,45,1
9710,41.000,41.95469,-87.800991,9,34,1
9711,41.000,41.95469,-87.800991,9,12,1
9712,25.000,41.891118,-87.654491,8,19,0
9713,25.000,41.891118,-87.654491,8,2,0
9714,25.000,41.891118,-87.654491,8,3,0
9715,11.000,41.867108,-87.654224,8,31,1
9716,11.000,41.867108,-87.654224,8,27,0
9717,11.000,41.867108,-87.654224,8,5,0
9718,11.000,41.867108,-87.654224,8,14,0
9719,11.000,41.896282,-87.655232,8,1,0
9720,11.000,41.896282,-87.655232,8,1,0
9721,22.000,41.921965,-87.632085,8,7,0
9722,22.000,41.921965,-87.632085,8,4,0
9723,22.000,41.921965,-87.632085,8,1,0
9724,22.000,41.921965,-87.632085,8,3,0
9725,17.000,41.720848,-87.666014,9,3,0
9726,17.000,41.720848,-87.666014,9,1,0
9727,17.000,41.720848,-87.666014,9,5,0
9728,89.000,41.732984,-87.649642,8,28,0
9729,89.000,41.732984,-87.649642,8,21,0
9730,36.000,41.944869,-87.832763,8,3,0
9731,58.000,41.986921,-87.689778,9,7,1
9732,58.000,41.986921,-87.689778,9,7,1
9733,50.000,41.801498,-87.763416,9,16,0
9734,50.000,41.801498,-87.763416,9,6,0
9735,14.000,41.906638,-87.701431,9,16,1
9736,14.000,41.906638,-87.701431,9,2,0
9737,14.000,41.906638,-87.701431,9,8,0
9738,14.000,41.906638,-87.701431,9,1,0
9739,10.000,41.723195,-87.64997,5,6,0
9740,11.000,41.868077,-87.666901,9,24,0
9741,11.000,41.868077,-87.666901,9,18,0
9742,11.000,41.868077,-87.666901,9,7,0
9743,42.000,41.662014,-87.724608,8,7,0
9744,42.000,41.662014,-87.724608,8,5,0
9745,42.000,41.662014,-87.724608,8,5,0
9746,43.000,41.878114,-87.629798,3,8,0
9747,28.000,41.932094,-87.700117,8,8,0
9748,70.000,41.916265,-87.800515,8,8,0
9749,70.000,41.916265,-87.800515,8,3,0
9750,70.000,41.916265,-87.800515,8,10,0
9751,25.000,41.846075,-87.716277,9,15,0
9752,25.000,41.846075,-87.716277,9,3,1
9753,25.000,41.846075,-87.716277,9,4,0
9754,35.000,41.682587,-87.707973,9,41,0
9755,35.000,41.682587,-87.707973,9,4,0
9756,35.000,41.682587,-87.707973,9,19,0
9757,45.000,41.963976,-87.69181,9,4,1
9758,46.000,41.964242,-87.757639,8,23,1
9759,70.000,42.008314,-87.777921,9,35,0
9760,70.000,42.008314,-87.777921,9,25,0
9761,70.000,42.008314,-87.777921,9,43,0
9762,70.000,42.008314,-87.777921,9,21,0
9763,61.000,41.991429,-87.747113,8,5,1
9764,61.000,41.991429,-87.747113,8,7,0
9765,30.000,41.857402,-87.694991,8,1,0
9766,30.000,41.857402,-87.694991,8,1,0
9767,11.000,41.868142,-87.696269,9,13,1
9768,61.000,41.923738,-87.785288,9,9,0
9769,61.000,41.923738,-87.785288,9,3,0
9770,12.000,42.010412,-87.66214,8,2,0
9771,10.000,41.89923,-87.716788,9,30,0
9772,10.000,41.89923,-87.716788,9,6,0
9773,10.000,41.89923,-87.716788,9,47,1
9774,60.000,41.960616,-87.777189,9,5,0
9775,60.000,41.960616,-87.777189,9,4,0
9776,33.000,41.704336,-87.703736,8,8,0
9777,33.000,41.704336,-87.703736,8,3,0
9778,33.000,41.704336,-87.703736,8,7,0
9779,17.000,41.911824,-87.726737,9,4,0
9780,17.000,41.911824,-87.726737,9,5,0
9781,22.000,41.801179,-87.679447,8,3,0
9782,22.000,41.801179,-87.679447,8,1,1
9783,22.000,41.801179,-87.679447,8,4,0
9784,35.000,41.800737,-87.71188,8,4,0
9785,52.000,41.778297,-87.752411,9,2,0
9786,67.000,41.77166,-87.703047,8,30,0
9787,67.000,41.77166,-87.703047,8,4,1
9788,67.000,41.77166,-87.703047,8,14,1
9789,22.000,41.768388,-87.678649,8,8,0
9790,22.000,41.768388,-87.678649,8,2,0
9791,10.000,41.773215,-87.60088,8,5,0
9792,39.000,41.822536,-87.666343,9,9,0
9793,39.000,41.822536,-87.666343,9,1,0
9794,39.000,41.822536,-87.666343,9,1,0
9795,64.000,41.778748,-87.586427,8,2,0
9796,64.000,41.778748,-87.586427,8,1,0
9797,71.000,41.766202,-87.562889,9,5,0
9798,77.000,41.754676,-87.612922,9,26,0
9799,50.000,41.803423,-87.642984,8,15,1
9800,79.000,41.754292,-87.590773,9,9,0
9801,52.000,41.798697,-87.736812,8,11,0
9802,52.000,41.798697,-87.736812,8,6,0
9803,52.000,41.798697,-87.736812,8,2,0
9804,63.000,41.776156,-87.778927,9,4,0
9805,63.000,41.776156,-87.778927,9,3,0
9806,37.000,41.82561,-87.726549,9,6,1
9807,37.000,41.82561,-87.726549,9,4,0
9808,37.000,41.82561,-87.726549,9,4,0
9809,12.000,41.673408,-87.599862,5,32,0
9810,12.000,41.673408,-87.599862,5,4,0
9811,12.000,41.673408,-87.599862,5,8,0
9812,10.000,41.726465,-87.585413,5,3,0
9813,10.000,41.726465,-87.585413,5,4,0
9814,10.000,41.726465,-87.585413,5,3,0
9815,13.000,41.740641,-87.546587,5,40,0
9816,13.000,41.740641,-87.546587,5,6,0
9817,37.000,41.680946,-87.535198,8,10,0
9818,37.000,41.680946,-87.535198,8,9,0
9819,24.000,41.704572,-87.565666,8,48,0
9820,24.000,41.704572,-87.565666,8,6,0
9821,89.000,41.733643,-87.55551,8,5,0
9822,10.000,41.750498,-87.605294,5,3,0
9823,10.000,41.750498,-87.605294,5,11,0
9824,58.000,41.984809,-87.728492,8,31,1
9825,58.000,41.984809,-87.728492,8,6,1
9826,40.000,41.659112,-87.538693,8,4,0
9827,40.000,41.659112,-87.538693,8,1,0
9828,40.000,41.659112,-87.538693,8,15,0
9829,91.000,41.992478,-87.862995,8,50,0
9830,91.000,41.992478,-87.862995,8,12,0
9831,91.000,41.992478,-87.862995,8,33,0
9832,10.000,41.974689,-87.890615,9,10,0
